"Datum","Uhrzeit","Event","EventSec","EventC","pseudodate","Year"
2020-11-21,"02:43:00","ein",9780,1,"2020-11-20","2020"
2020-11-21,"02:43:36","aus",9816,-1,"2020-11-20","2020"
2020-11-21,"02:50:21","aus",10221,-1,"2020-11-20","2020"
2020-11-21,"03:10:53","aus",11453,-1,"2020-11-20","2020"
2020-11-21,"03:10:54","aus",11454,-1,"2020-11-20","2020"
2020-11-21,"03:11:03","aus",11463,-1,"2020-11-20","2020"
2020-11-21,"03:11:35","ein",11495,1,"2020-11-20","2020"
2020-11-21,"03:13:39","aus",11619,-1,"2020-11-20","2020"
2020-11-21,"03:14:04","ein",11644,1,"2020-11-20","2020"
2020-11-21,"03:14:52","aus",11692,-1,"2020-11-20","2020"
2020-11-21,"03:15:18","ein",11718,1,"2020-11-20","2020"
2020-11-21,"03:18:18","aus",11898,-1,"2020-11-20","2020"
2020-11-21,"03:18:22","aus",11902,-1,"2020-11-20","2020"
2020-11-21,"03:18:37","ein",11917,1,"2020-11-20","2020"
2020-11-21,"03:19:31","aus",11971,-1,"2020-11-20","2020"
2020-11-21,"03:20:29","ein",12029,1,"2020-11-20","2020"
2020-11-21,"03:20:55","ein",12055,1,"2020-11-20","2020"
2020-11-21,"03:21:25","aus",12085,-1,"2020-11-20","2020"
2020-11-21,"03:21:35","ein",12095,1,"2020-11-20","2020"
2020-11-21,"03:35:09","aus",12909,-1,"2020-11-20","2020"
2020-11-21,"03:47:55","aus",13675,-1,"2020-11-20","2020"
2020-11-21,"03:48:28","ein",13708,1,"2020-11-20","2020"
2020-11-21,"03:59:51","aus",14391,-1,"2020-11-20","2020"
2020-11-21,"04:53:55","aus",17635,-1,"2020-11-20","2020"
2020-11-21,"05:24:29","aus",19469,-1,"2020-11-20","2020"
2020-11-21,"05:29:52","ein",19792,1,"2020-11-20","2020"
2020-11-21,"05:57:06","ein",21426,1,"2020-11-20","2020"
2020-11-21,"06:11:28","aus",22288,-1,"2020-11-20","2020"
2020-11-21,"06:29:14","aus",23354,-1,"2020-11-20","2020"
2020-11-21,"06:29:23","aus",23363,-1,"2020-11-20","2020"
2020-11-21,"06:30:24","aus",23424,-1,"2020-11-20","2020"
2020-11-21,"06:30:46","ein",23446,1,"2020-11-20","2020"
2020-11-21,"06:34:57","ein",23697,1,"2020-11-20","2020"
2020-11-21,"14:20:46","aus",51646,-1,"2020-11-21","2020"
2020-11-21,"16:50:09","aus",60609,-1,"2020-11-21","2020"
2020-11-21,"16:50:19","aus",60619,-1,"2020-11-21","2020"
2020-11-21,"16:51:05","ein",60665,1,"2020-11-21","2020"
2020-11-21,"16:51:07","ein",60667,1,"2020-11-21","2020"
2020-11-21,"16:52:17","aus",60737,-1,"2020-11-21","2020"
2020-11-21,"16:53:33","aus",60813,-1,"2020-11-21","2020"
2020-11-21,"16:53:43","ein",60823,1,"2020-11-21","2020"
2020-11-21,"16:55:12","aus",60912,-1,"2020-11-21","2020"
2020-11-21,"16:55:23","ein",60923,1,"2020-11-21","2020"
2020-11-21,"16:59:59","aus",61199,-1,"2020-11-21","2020"
2020-11-21,"17:00:03","ein",61203,1,"2020-11-21","2020"
2020-11-21,"17:07:25","aus",61645,-1,"2020-11-21","2020"
2020-11-21,"17:12:13","aus",61933,-1,"2020-11-21","2020"
2020-11-21,"17:13:51","ein",62031,1,"2020-11-21","2020"
2020-11-21,"17:14:58","aus",62098,-1,"2020-11-21","2020"
2020-11-21,"17:15:35","ein",62135,1,"2020-11-21","2020"
2020-11-21,"17:16:21","aus",62181,-1,"2020-11-21","2020"
2020-11-21,"17:17:00","ein",62220,1,"2020-11-21","2020"
2020-11-21,"17:17:52","aus",62272,-1,"2020-11-21","2020"
2020-11-21,"17:18:11","ein",62291,1,"2020-11-21","2020"
2020-11-21,"17:19:23","aus",62363,-1,"2020-11-21","2020"
2020-11-21,"17:19:40","ein",62380,1,"2020-11-21","2020"
2020-11-21,"17:20:28","aus",62428,-1,"2020-11-21","2020"
2020-11-21,"17:21:51","ein",62511,1,"2020-11-21","2020"
2020-11-21,"17:42:36","aus",63756,-1,"2020-11-21","2020"
2020-11-21,"17:42:40","ein",63760,1,"2020-11-21","2020"
2020-11-21,"17:44:36","aus",63876,-1,"2020-11-21","2020"
2020-11-21,"17:44:51","ein",63891,1,"2020-11-21","2020"
2020-11-21,"17:46:13","aus",63973,-1,"2020-11-21","2020"
2020-11-21,"17:46:20","aus",63980,-1,"2020-11-21","2020"
2020-11-21,"17:46:51","ein",64011,1,"2020-11-21","2020"
2020-11-21,"17:46:56","ein",64016,1,"2020-11-21","2020"
2020-11-21,"17:51:23","aus",64283,-1,"2020-11-21","2020"
2020-11-21,"17:56:51","aus",64611,-1,"2020-11-21","2020"
2020-11-21,"18:08:21","aus",65301,-1,"2020-11-21","2020"
2020-11-21,"18:18:10","aus",65890,-1,"2020-11-21","2020"
2020-11-21,"18:18:27","ein",65907,1,"2020-11-21","2020"
2020-11-21,"18:20:42","aus",66042,-1,"2020-11-21","2020"
2020-11-21,"18:20:51","ein",66051,1,"2020-11-21","2020"
2020-11-21,"18:21:28","aus",66088,-1,"2020-11-21","2020"
2020-11-21,"18:22:06","ein",66126,1,"2020-11-21","2020"
2020-11-21,"18:37:17","aus",67037,-1,"2020-11-21","2020"
2020-11-21,"18:37:27","aus",67047,-1,"2020-11-21","2020"
2020-11-21,"18:37:29","ein",67049,1,"2020-11-21","2020"
2020-11-21,"18:37:30","ein",67050,1,"2020-11-21","2020"
2020-11-21,"18:37:45","aus",67065,-1,"2020-11-21","2020"
2020-11-21,"18:37:47","aus",67067,-1,"2020-11-21","2020"
2020-11-21,"18:37:49","ein",67069,1,"2020-11-21","2020"
2020-11-21,"18:37:49","ein",67069,1,"2020-11-21","2020"
2020-11-21,"18:38:20","aus",67100,-1,"2020-11-21","2020"
2020-11-21,"18:38:24","aus",67104,-1,"2020-11-21","2020"
2020-11-21,"18:38:33","ein",67113,1,"2020-11-21","2020"
2020-11-21,"18:50:42","aus",67842,-1,"2020-11-21","2020"
2020-11-21,"18:50:57","ein",67857,1,"2020-11-21","2020"
2020-11-21,"18:52:43","aus",67963,-1,"2020-11-21","2020"
2020-11-21,"18:52:56","aus",67976,-1,"2020-11-21","2020"
2020-11-21,"18:53:13","ein",67993,1,"2020-11-21","2020"
2020-11-21,"18:53:19","ein",67999,1,"2020-11-21","2020"
2020-11-21,"18:54:33","aus",68073,-1,"2020-11-21","2020"
2020-11-21,"18:54:48","aus",68088,-1,"2020-11-21","2020"
2020-11-21,"18:54:55","ein",68095,1,"2020-11-21","2020"
2020-11-21,"18:54:59","ein",68099,1,"2020-11-21","2020"
2020-11-21,"18:57:22","aus",68242,-1,"2020-11-21","2020"
2020-11-21,"18:58:36","ein",68316,1,"2020-11-21","2020"
2020-11-21,"19:05:51","aus",68751,-1,"2020-11-21","2020"
2020-11-21,"19:13:06","aus",69186,-1,"2020-11-21","2020"
2020-11-21,"19:13:43","ein",69223,1,"2020-11-21","2020"
2020-11-21,"19:14:03","aus",69243,-1,"2020-11-21","2020"
2020-11-21,"19:23:07","aus",69787,-1,"2020-11-21","2020"
2020-11-21,"19:23:57","ein",69837,1,"2020-11-21","2020"
2020-11-21,"19:24:16","aus",69856,-1,"2020-11-21","2020"
2020-11-21,"19:24:18","ein",69858,1,"2020-11-21","2020"
2020-11-21,"19:24:19","aus",69859,-1,"2020-11-21","2020"
2020-11-21,"19:24:22","ein",69862,1,"2020-11-21","2020"
2020-11-21,"19:24:23","ein",69863,1,"2020-11-21","2020"
2020-11-21,"19:25:39","ein",69939,1,"2020-11-21","2020"
2020-11-21,"19:28:41","ein",70121,1,"2020-11-21","2020"
2020-11-21,"19:29:14","aus",70154,-1,"2020-11-21","2020"
2020-11-21,"19:29:23","ein",70163,1,"2020-11-21","2020"
2020-11-21,"19:29:48","aus",70188,-1,"2020-11-21","2020"
2020-11-21,"19:30:23","aus",70223,-1,"2020-11-21","2020"
2020-11-21,"19:30:27","aus",70227,-1,"2020-11-21","2020"
2020-11-21,"19:30:44","ein",70244,1,"2020-11-21","2020"
2020-11-21,"19:36:02","ein",70562,1,"2020-11-21","2020"
2020-11-21,"19:36:23","ein",70583,1,"2020-11-21","2020"
2020-11-21,"20:18:16","ein",73096,1,"2020-11-21","2020"
2020-11-21,"20:27:13","ein",73633,1,"2020-11-21","2020"
2020-11-21,"20:31:44","aus",73904,-1,"2020-11-21","2020"
2020-11-21,"21:04:31","ein",75871,1,"2020-11-21","2020"
2020-11-21,"21:35:32","aus",77732,-1,"2020-11-21","2020"
2020-11-21,"21:40:42","ein",78042,1,"2020-11-21","2020"
2020-11-21,"21:42:55","ein",78175,1,"2020-11-21","2020"
2020-11-21,"22:03:36","ein",79416,1,"2020-11-21","2020"
2020-11-21,"22:03:39","aus",79419,-1,"2020-11-21","2020"
2020-11-21,"22:29:02","ein",80942,1,"2020-11-21","2020"
2020-11-21,"22:29:28","aus",80968,-1,"2020-11-21","2020"
2020-11-21,"22:29:33","ein",80973,1,"2020-11-21","2020"
2020-11-21,"22:29:36","aus",80976,-1,"2020-11-21","2020"
2020-11-21,"22:34:32","ein",81272,1,"2020-11-21","2020"
2020-11-21,"22:36:57","ein",81417,1,"2020-11-21","2020"
2020-11-21,"22:37:23","aus",81443,-1,"2020-11-21","2020"
2020-11-21,"22:37:34","ein",81454,1,"2020-11-21","2020"
2020-11-21,"22:50:27","ein",82227,1,"2020-11-21","2020"
2020-11-21,"23:08:16","aus",83296,-1,"2020-11-21","2020"
2020-11-21,"23:08:21","ein",83301,1,"2020-11-21","2020"
2020-11-21,"23:08:22","ein",83302,1,"2020-11-21","2020"
2020-11-21,"23:08:42","aus",83322,-1,"2020-11-21","2020"
2020-11-21,"23:17:25","ein",83845,1,"2020-11-21","2020"
2020-11-21,"23:17:41","aus",83861,-1,"2020-11-21","2020"
2020-11-21,"23:27:19","ein",84439,1,"2020-11-21","2020"
2020-11-21,"23:27:23","aus",84443,-1,"2020-11-21","2020"
2020-11-21,"23:46:37","ein",85597,1,"2020-11-21","2020"
2020-11-22,"00:07:11","aus",431,-1,"2020-11-21","2020"
2020-11-22,"00:07:37","ein",457,1,"2020-11-21","2020"
2020-11-22,"00:11:08","ein",668,1,"2020-11-21","2020"
2020-11-22,"00:19:45","aus",1185,-1,"2020-11-21","2020"
2020-11-22,"00:28:26","ein",1706,1,"2020-11-21","2020"
2020-11-22,"00:28:50","aus",1730,-1,"2020-11-21","2020"
2020-11-22,"00:41:27","aus",2487,-1,"2020-11-21","2020"
2020-11-22,"00:41:51","ein",2511,1,"2020-11-21","2020"
2020-11-22,"00:42:42","aus",2562,-1,"2020-11-21","2020"
2020-11-22,"00:44:35","ein",2675,1,"2020-11-21","2020"
2020-11-22,"00:44:41","ein",2681,1,"2020-11-21","2020"
2020-11-22,"00:44:49","aus",2689,-1,"2020-11-21","2020"
2020-11-22,"00:46:36","ein",2796,1,"2020-11-21","2020"
2020-11-22,"00:57:24","ein",3444,1,"2020-11-21","2020"
2020-11-22,"00:57:54","aus",3474,-1,"2020-11-21","2020"
2020-11-22,"01:13:31","aus",4411,-1,"2020-11-21","2020"
2020-11-22,"01:13:44","ein",4424,1,"2020-11-21","2020"
2020-11-22,"01:14:13","aus",4453,-1,"2020-11-21","2020"
2020-11-22,"01:22:48","ein",4968,1,"2020-11-21","2020"
2020-11-22,"01:36:15","ein",5775,1,"2020-11-21","2020"
2020-11-22,"01:36:41","aus",5801,-1,"2020-11-21","2020"
2020-11-22,"01:54:07","ein",6847,1,"2020-11-21","2020"
2020-11-22,"01:54:10","ein",6850,1,"2020-11-21","2020"
2020-11-22,"01:54:51","aus",6891,-1,"2020-11-21","2020"
2020-11-22,"01:55:48","ein",6948,1,"2020-11-21","2020"
2020-11-22,"01:55:48","ein",6948,1,"2020-11-21","2020"
2020-11-22,"02:05:37","ein",7537,1,"2020-11-21","2020"
2020-11-22,"02:06:16","aus",7576,-1,"2020-11-21","2020"
2020-11-22,"02:07:58","ein",7678,1,"2020-11-21","2020"
2020-11-22,"02:08:31","aus",7711,-1,"2020-11-21","2020"
2020-11-22,"02:08:34","ein",7714,1,"2020-11-21","2020"
2020-11-22,"02:08:47","aus",7727,-1,"2020-11-21","2020"
2020-11-22,"02:08:47","aus",7727,-1,"2020-11-21","2020"
2020-11-22,"02:13:04","ein",7984,1,"2020-11-21","2020"
2020-11-22,"02:13:09","ein",7989,1,"2020-11-21","2020"
2020-11-22,"02:13:50","aus",8030,-1,"2020-11-21","2020"
2020-11-22,"02:14:09","ein",8049,1,"2020-11-21","2020"
2020-11-22,"02:20:26","aus",8426,-1,"2020-11-21","2020"
2020-11-22,"02:21:09","aus",8469,-1,"2020-11-21","2020"
2020-11-22,"02:21:41","ein",8501,1,"2020-11-21","2020"
2020-11-22,"02:21:52","aus",8512,-1,"2020-11-21","2020"
2020-11-22,"02:21:57","ein",8517,1,"2020-11-21","2020"
2020-11-22,"02:22:23","aus",8543,-1,"2020-11-21","2020"
2020-11-22,"02:28:15","ein",8895,1,"2020-11-21","2020"
2020-11-22,"02:39:02","aus",9542,-1,"2020-11-21","2020"
2020-11-22,"02:39:24","ein",9564,1,"2020-11-21","2020"
2020-11-22,"02:39:25","ein",9565,1,"2020-11-21","2020"
2020-11-22,"02:39:41","aus",9581,-1,"2020-11-21","2020"
2020-11-22,"02:47:48","ein",10068,1,"2020-11-21","2020"
2020-11-22,"02:48:09","ein",10089,1,"2020-11-21","2020"
2020-11-22,"02:49:10","ein",10150,1,"2020-11-21","2020"
2020-11-22,"02:49:14","aus",10154,-1,"2020-11-21","2020"
2020-11-22,"02:58:49","ein",10729,1,"2020-11-21","2020"
2020-11-22,"03:01:31","ein",10891,1,"2020-11-21","2020"
2020-11-22,"03:05:50","aus",11150,-1,"2020-11-21","2020"
2020-11-22,"03:08:13","aus",11293,-1,"2020-11-21","2020"
2020-11-22,"03:08:20","ein",11300,1,"2020-11-21","2020"
2020-11-22,"03:08:54","aus",11334,-1,"2020-11-21","2020"
2020-11-22,"03:09:03","ein",11343,1,"2020-11-21","2020"
2020-11-22,"03:15:03","ein",11703,1,"2020-11-21","2020"
2020-11-22,"03:18:04","ein",11884,1,"2020-11-21","2020"
2020-11-22,"03:18:18","aus",11898,-1,"2020-11-21","2020"
2020-11-22,"03:18:29","ein",11909,1,"2020-11-21","2020"
2020-11-22,"03:26:51","ein",12411,1,"2020-11-21","2020"
2020-11-22,"03:27:13","aus",12433,-1,"2020-11-21","2020"
2020-11-22,"03:28:14","aus",12494,-1,"2020-11-21","2020"
2020-11-22,"03:28:23","ein",12503,1,"2020-11-21","2020"
2020-11-22,"03:28:48","ein",12528,1,"2020-11-21","2020"
2020-11-22,"03:28:51","ein",12531,1,"2020-11-21","2020"
2020-11-22,"03:29:18","aus",12558,-1,"2020-11-21","2020"
2020-11-22,"03:29:23","ein",12563,1,"2020-11-21","2020"
2020-11-22,"03:38:20","aus",13100,-1,"2020-11-21","2020"
2020-11-22,"03:39:08","aus",13148,-1,"2020-11-21","2020"
2020-11-22,"03:39:46","aus",13186,-1,"2020-11-21","2020"
2020-11-22,"03:40:15","aus",13215,-1,"2020-11-21","2020"
2020-11-22,"03:40:19","ein",13219,1,"2020-11-21","2020"
2020-11-22,"03:42:39","ein",13359,1,"2020-11-21","2020"
2020-11-22,"03:44:08","ein",13448,1,"2020-11-21","2020"
2020-11-22,"03:44:37","aus",13477,-1,"2020-11-21","2020"
2020-11-22,"03:44:42","ein",13482,1,"2020-11-21","2020"
2020-11-22,"03:46:54","ein",13614,1,"2020-11-21","2020"
2020-11-22,"03:50:19","aus",13819,-1,"2020-11-21","2020"
2020-11-22,"03:50:30","ein",13830,1,"2020-11-21","2020"
2020-11-22,"03:51:00","aus",13860,-1,"2020-11-21","2020"
2020-11-22,"03:51:20","ein",13880,1,"2020-11-21","2020"
2020-11-22,"03:51:50","aus",13910,-1,"2020-11-21","2020"
2020-11-22,"03:52:41","aus",13961,-1,"2020-11-21","2020"
2020-11-22,"03:54:03","aus",14043,-1,"2020-11-21","2020"
2020-11-22,"03:54:05","ein",14045,1,"2020-11-21","2020"
2020-11-22,"03:54:58","ein",14098,1,"2020-11-21","2020"
2020-11-22,"03:55:03","aus",14103,-1,"2020-11-21","2020"
2020-11-22,"03:55:05","aus",14105,-1,"2020-11-21","2020"
2020-11-22,"04:14:31","ein",15271,1,"2020-11-21","2020"
2020-11-22,"04:15:31","aus",15331,-1,"2020-11-21","2020"
2020-11-22,"04:16:05","ein",15365,1,"2020-11-21","2020"
2020-11-22,"04:16:28","aus",15388,-1,"2020-11-21","2020"
2020-11-22,"04:16:32","ein",15392,1,"2020-11-21","2020"
2020-11-22,"04:16:45","ein",15405,1,"2020-11-21","2020"
2020-11-22,"04:16:49","aus",15409,-1,"2020-11-21","2020"
2020-11-22,"04:18:57","ein",15537,1,"2020-11-21","2020"
2020-11-22,"04:18:57","ein",15537,1,"2020-11-21","2020"
2020-11-22,"04:19:15","aus",15555,-1,"2020-11-21","2020"
2020-11-22,"04:19:20","ein",15560,1,"2020-11-21","2020"
2020-11-22,"04:21:32","aus",15692,-1,"2020-11-21","2020"
2020-11-22,"04:25:54","aus",15954,-1,"2020-11-21","2020"
2020-11-22,"04:25:58","ein",15958,1,"2020-11-21","2020"
2020-11-22,"04:26:20","ein",15980,1,"2020-11-21","2020"
2020-11-22,"04:30:28","aus",16228,-1,"2020-11-21","2020"
2020-11-22,"04:31:18","aus",16278,-1,"2020-11-21","2020"
2020-11-22,"04:31:20","ein",16280,1,"2020-11-21","2020"
2020-11-22,"04:38:01","aus",16681,-1,"2020-11-21","2020"
2020-11-22,"04:38:06","ein",16686,1,"2020-11-21","2020"
2020-11-22,"04:38:21","aus",16701,-1,"2020-11-21","2020"
2020-11-22,"04:38:32","ein",16712,1,"2020-11-21","2020"
2020-11-22,"04:38:33","ein",16713,1,"2020-11-21","2020"
2020-11-22,"04:38:50","aus",16730,-1,"2020-11-21","2020"
2020-11-22,"04:44:10","aus",17050,-1,"2020-11-21","2020"
2020-11-22,"04:44:27","ein",17067,1,"2020-11-21","2020"
2020-11-22,"04:44:28","ein",17068,1,"2020-11-21","2020"
2020-11-22,"04:44:36","aus",17076,-1,"2020-11-21","2020"
2020-11-22,"04:46:57","ein",17217,1,"2020-11-21","2020"
2020-11-22,"04:47:04","aus",17224,-1,"2020-11-21","2020"
2020-11-22,"04:47:46","ein",17266,1,"2020-11-21","2020"
2020-11-22,"04:47:53","aus",17273,-1,"2020-11-21","2020"
2020-11-22,"04:55:10","aus",17710,-1,"2020-11-21","2020"
2020-11-22,"04:55:17","ein",17717,1,"2020-11-21","2020"
2020-11-22,"04:56:47","ein",17807,1,"2020-11-21","2020"
2020-11-22,"04:57:13","aus",17833,-1,"2020-11-21","2020"
2020-11-22,"05:05:49","ein",18349,1,"2020-11-21","2020"
2020-11-22,"05:06:14","aus",18374,-1,"2020-11-21","2020"
2020-11-22,"05:06:56","aus",18416,-1,"2020-11-21","2020"
2020-11-22,"05:06:58","aus",18418,-1,"2020-11-21","2020"
2020-11-22,"05:07:04","ein",18424,1,"2020-11-21","2020"
2020-11-22,"05:07:06","ein",18426,1,"2020-11-21","2020"
2020-11-22,"05:07:33","aus",18453,-1,"2020-11-21","2020"
2020-11-22,"05:07:51","ein",18471,1,"2020-11-21","2020"
2020-11-22,"05:07:53","aus",18473,-1,"2020-11-21","2020"
2020-11-22,"05:07:59","ein",18479,1,"2020-11-21","2020"
2020-11-22,"05:08:29","aus",18509,-1,"2020-11-21","2020"
2020-11-22,"05:09:00","ein",18540,1,"2020-11-21","2020"
2020-11-22,"05:09:49","aus",18589,-1,"2020-11-21","2020"
2020-11-22,"05:09:59","ein",18599,1,"2020-11-21","2020"
2020-11-22,"05:10:33","aus",18633,-1,"2020-11-21","2020"
2020-11-22,"05:10:38","ein",18638,1,"2020-11-21","2020"
2020-11-22,"05:12:20","ein",18740,1,"2020-11-21","2020"
2020-11-22,"05:12:43","aus",18763,-1,"2020-11-21","2020"
2020-11-22,"05:14:09","aus",18849,-1,"2020-11-21","2020"
2020-11-22,"05:14:14","ein",18854,1,"2020-11-21","2020"
2020-11-22,"05:15:04","aus",18904,-1,"2020-11-21","2020"
2020-11-22,"05:15:33","ein",18933,1,"2020-11-21","2020"
2020-11-22,"05:15:50","ein",18950,1,"2020-11-21","2020"
2020-11-22,"05:20:03","aus",19203,-1,"2020-11-21","2020"
2020-11-22,"05:23:24","ein",19404,1,"2020-11-21","2020"
2020-11-22,"05:23:52","aus",19432,-1,"2020-11-21","2020"
2020-11-22,"05:23:59","ein",19439,1,"2020-11-21","2020"
2020-11-22,"05:24:27","aus",19467,-1,"2020-11-21","2020"
2020-11-22,"05:31:26","ein",19886,1,"2020-11-21","2020"
2020-11-22,"05:31:42","ein",19902,1,"2020-11-21","2020"
2020-11-22,"05:32:32","aus",19952,-1,"2020-11-21","2020"
2020-11-22,"05:32:58","ein",19978,1,"2020-11-21","2020"
2020-11-22,"05:33:16","aus",19996,-1,"2020-11-21","2020"
2020-11-22,"05:34:20","ein",20060,1,"2020-11-21","2020"
2020-11-22,"05:35:33","ein",20133,1,"2020-11-21","2020"
2020-11-22,"05:35:34","aus",20134,-1,"2020-11-21","2020"
2020-11-22,"05:35:37","ein",20137,1,"2020-11-21","2020"
2020-11-22,"05:35:41","aus",20141,-1,"2020-11-21","2020"
2020-11-22,"05:35:50","ein",20150,1,"2020-11-21","2020"
2020-11-22,"05:36:22","aus",20182,-1,"2020-11-21","2020"
2020-11-22,"05:36:41","aus",20201,-1,"2020-11-21","2020"
2020-11-22,"05:36:43","aus",20203,-1,"2020-11-21","2020"
2020-11-22,"05:36:46","ein",20206,1,"2020-11-21","2020"
2020-11-22,"05:36:51","ein",20211,1,"2020-11-21","2020"
2020-11-22,"05:36:54","aus",20214,-1,"2020-11-21","2020"
2020-11-22,"05:36:59","ein",20219,1,"2020-11-21","2020"
2020-11-22,"05:37:32","aus",20252,-1,"2020-11-21","2020"
2020-11-22,"05:37:39","ein",20259,1,"2020-11-21","2020"
2020-11-22,"05:38:15","aus",20295,-1,"2020-11-21","2020"
2020-11-22,"05:38:17","ein",20297,1,"2020-11-21","2020"
2020-11-22,"05:38:21","aus",20301,-1,"2020-11-21","2020"
2020-11-22,"05:38:37","ein",20317,1,"2020-11-21","2020"
2020-11-22,"05:38:59","ein",20339,1,"2020-11-21","2020"
2020-11-22,"05:39:39","aus",20379,-1,"2020-11-21","2020"
2020-11-22,"05:39:44","aus",20384,-1,"2020-11-21","2020"
2020-11-22,"05:39:46","ein",20386,1,"2020-11-21","2020"
2020-11-22,"05:40:42","aus",20442,-1,"2020-11-21","2020"
2020-11-22,"05:40:49","aus",20449,-1,"2020-11-21","2020"
2020-11-22,"05:40:56","ein",20456,1,"2020-11-21","2020"
2020-11-22,"05:40:59","ein",20459,1,"2020-11-21","2020"
2020-11-22,"05:41:23","aus",20483,-1,"2020-11-21","2020"
2020-11-22,"05:41:28","ein",20488,1,"2020-11-21","2020"
2020-11-22,"05:41:55","aus",20515,-1,"2020-11-21","2020"
2020-11-22,"05:42:04","ein",20524,1,"2020-11-21","2020"
2020-11-22,"05:42:08","aus",20528,-1,"2020-11-21","2020"
2020-11-22,"05:42:09","ein",20529,1,"2020-11-21","2020"
2020-11-22,"05:44:10","aus",20650,-1,"2020-11-21","2020"
2020-11-22,"05:44:21","aus",20661,-1,"2020-11-21","2020"
2020-11-22,"05:44:24","ein",20664,1,"2020-11-21","2020"
2020-11-22,"05:44:27","ein",20667,1,"2020-11-21","2020"
2020-11-22,"05:44:40","aus",20680,-1,"2020-11-21","2020"
2020-11-22,"05:44:56","aus",20696,-1,"2020-11-21","2020"
2020-11-22,"05:45:00","ein",20700,1,"2020-11-21","2020"
2020-11-22,"05:45:28","aus",20728,-1,"2020-11-21","2020"
2020-11-22,"05:45:30","ein",20730,1,"2020-11-21","2020"
2020-11-22,"05:47:11","aus",20831,-1,"2020-11-21","2020"
2020-11-22,"05:54:52","ein",21292,1,"2020-11-21","2020"
2020-11-22,"05:55:10","ein",21310,1,"2020-11-21","2020"
2020-11-22,"05:55:51","aus",21351,-1,"2020-11-21","2020"
2020-11-22,"05:59:35","aus",21575,-1,"2020-11-21","2020"
2020-11-22,"06:00:29","ein",21629,1,"2020-11-21","2020"
2020-11-22,"06:00:37","ein",21637,1,"2020-11-21","2020"
2020-11-22,"06:01:33","aus",21693,-1,"2020-11-21","2020"
2020-11-22,"06:01:37","aus",21697,-1,"2020-11-21","2020"
2020-11-22,"06:01:40","ein",21700,1,"2020-11-21","2020"
2020-11-22,"06:02:10","aus",21730,-1,"2020-11-21","2020"
2020-11-22,"06:02:14","aus",21734,-1,"2020-11-21","2020"
2020-11-22,"06:02:25","ein",21745,1,"2020-11-21","2020"
2020-11-22,"06:02:26","ein",21746,1,"2020-11-21","2020"
2020-11-22,"06:02:35","aus",21755,-1,"2020-11-21","2020"
2020-11-22,"06:03:12","aus",21792,-1,"2020-11-21","2020"
2020-11-22,"06:04:12","ein",21852,1,"2020-11-21","2020"
2020-11-22,"06:04:19","ein",21859,1,"2020-11-21","2020"
2020-11-22,"06:04:32","aus",21872,-1,"2020-11-21","2020"
2020-11-22,"06:05:04","ein",21904,1,"2020-11-21","2020"
2020-11-22,"06:05:29","aus",21929,-1,"2020-11-21","2020"
2020-11-22,"06:06:03","ein",21963,1,"2020-11-21","2020"
2020-11-22,"06:06:26","aus",21986,-1,"2020-11-21","2020"
2020-11-22,"06:06:38","aus",21998,-1,"2020-11-21","2020"
2020-11-22,"06:09:18","ein",22158,1,"2020-11-21","2020"
2020-11-22,"06:11:28","ein",22288,1,"2020-11-21","2020"
2020-11-22,"06:13:39","aus",22419,-1,"2020-11-21","2020"
2020-11-22,"06:13:48","ein",22428,1,"2020-11-21","2020"
2020-11-22,"06:20:56","aus",22856,-1,"2020-11-21","2020"
2020-11-22,"06:21:01","ein",22861,1,"2020-11-21","2020"
2020-11-22,"06:28:43","ein",23323,1,"2020-11-21","2020"
2020-11-22,"06:50:55","ein",24655,1,"2020-11-21","2020"
2020-11-22,"06:53:17","aus",24797,-1,"2020-11-21","2020"
2020-11-22,"06:54:13","ein",24853,1,"2020-11-21","2020"
2020-11-22,"10:04:16","ein",36256,1,"2020-11-21","2020"
2020-11-22,"16:39:31","aus",59971,-1,"2020-11-22","2020"
2020-11-22,"16:41:14","ein",60074,1,"2020-11-22","2020"
2020-11-22,"16:54:41","ein",60881,1,"2020-11-22","2020"
2020-11-22,"16:57:00","aus",61020,-1,"2020-11-22","2020"
2020-11-22,"16:57:12","ein",61032,1,"2020-11-22","2020"
2020-11-22,"17:08:01","aus",61681,-1,"2020-11-22","2020"
2020-11-22,"17:08:20","ein",61700,1,"2020-11-22","2020"
2020-11-22,"17:08:34","aus",61714,-1,"2020-11-22","2020"
2020-11-22,"17:08:44","aus",61724,-1,"2020-11-22","2020"
2020-11-22,"17:16:57","aus",62217,-1,"2020-11-22","2020"
